T5_IfElseSwap_Org_EXM,LLaMaLoRa_IfElseSwap_Org_EXM,Llama3.3_70B_IfElseSwap_Org_EXM,gpt-3.5-turbo_IfElseSwap_Org_EXM,DeepSeek-V3_IfElseSwap_Org_EXM,IfElseSwap_org_pert_tokenEdit,IfElseSwap_pert_fix_tokenEdit,IfElseSwap_Pert_length,IfElseSwap_pos,IfElseSwap_Wpert_dist,IfElseSwap_pert_dist,IfElseSwap_org_tgt_tokenEdit,T5_EqualAssert_Org_EXM,LLaMaLoRa_EqualAssert_Org_EXM,Llama3.3_70B_EqualAssert_Org_EXM,gpt-3.5-turbo_EqualAssert_Org_EXM,DeepSeek-V3_EqualAssert_Org_EXM,EqualAssert_org_pert_tokenEdit,EqualAssert_pert_fix_tokenEdit,EqualAssert_Pert_length,EqualAssert_pos,EqualAssert_Wpert_dist,EqualAssert_pert_dist,EqualAssert_org_tgt_tokenEdit,T5_NullAssert_Org_EXM,LLaMaLoRa_NullAssert_Org_EXM,Llama3.3_70B_NullAssert_Org_EXM,gpt-3.5-turbo_NullAssert_Org_EXM,DeepSeek-V3_NullAssert_Org_EXM,NullAssert_org_pert_tokenEdit,NullAssert_pert_fix_tokenEdit,NullAssert_Pert_length,NullAssert_pos,NullAssert_Wpert_dist,NullAssert_pert_dist,NullAssert_org_tgt_tokenEdit,T5_TrueFalseAssert_Org_EXM,LLaMaLoRa_TrueFalseAssert_Org_EXM,Llama3.3_70B_TrueFalseAssert_Org_EXM,gpt-3.5-turbo_TrueFalseAssert_Org_EXM,DeepSeek-V3_TrueFalseAssert_Org_EXM,TrueFalseAssert_org_pert_tokenEdit,TrueFalseAssert_pert_fix_tokenEdit,TrueFalseAssert_Pert_length,TrueFalseAssert_pos,TrueFalseAssert_Wpert_dist,TrueFalseAssert_pert_dist,TrueFalseAssert_org_tgt_tokenEdit,T5_DeadException_Org_EXM,LLaMaLoRa_DeadException_Org_EXM,Llama3.3_70B_DeadException_Org_EXM,gpt-3.5-turbo_DeadException_Org_EXM,DeepSeek-V3_DeadException_Org_EXM,DeadException_org_pert_tokenEdit,DeadException_pert_fix_tokenEdit,DeadException_Pert_length,DeadException_pos,DeadException_Wpert_dist,DeadException_pert_dist,DeadException_org_tgt_tokenEdit,T5_DeadVariable_Org_EXM,LLaMaLoRa_DeadVariable_Org_EXM,Llama3.3_70B_DeadVariable_Org_EXM,gpt-3.5-turbo_DeadVariable_Org_EXM,DeepSeek-V3_DeadVariable_Org_EXM,DeadVariable_org_pert_tokenEdit,DeadVariable_pert_fix_tokenEdit,DeadVariable_Pert_length,DeadVariable_pos,DeadVariable_Wpert_dist,DeadVariable_pert_dist,DeadVariable_org_tgt_tokenEdit,T5_TryNcatchWrapper_Org_EXM,LLaMaLoRa_TryNcatchWrapper_Org_EXM,Llama3.3_70B_TryNcatchWrapper_Org_EXM,gpt-3.5-turbo_TryNcatchWrapper_Org_EXM,DeepSeek-V3_TryNcatchWrapper_Org_EXM,TryNcatchWrapper_org_pert_tokenEdit,TryNcatchWrapper_pert_fix_tokenEdit,TryNcatchWrapper_Pert_length,TryNcatchWrapper_pos,TryNcatchWrapper_Wpert_dist,TryNcatchWrapper_pert_dist,TryNcatchWrapper_org_tgt_tokenEdit,T5_IndependentLineSwap_Org_EXM,LLaMaLoRa_IndependentLineSwap_Org_EXM,Llama3.3_70B_IndependentLineSwap_Org_EXM,gpt-3.5-turbo_IndependentLineSwap_Org_EXM,DeepSeek-V3_IndependentLineSwap_Org_EXM,IndependentLineSwap_org_pert_tokenEdit,IndependentLineSwap_pert_fix_tokenEdit,IndependentLineSwap_Pert_length,IndependentLineSwap_pos,IndependentLineSwap_Wpert_dist,IndependentLineSwap_pert_dist,IndependentLineSwap_org_tgt_tokenEdit,T5_ReturnViaVariable_Org_EXM,LLaMaLoRa_ReturnViaVariable_Org_EXM,Llama3.3_70B_ReturnViaVariable_Org_EXM,gpt-3.5-turbo_ReturnViaVariable_Org_EXM,DeepSeek-V3_ReturnViaVariable_Org_EXM,ReturnViaVariable_org_pert_tokenEdit,ReturnViaVariable_pert_fix_tokenEdit,ReturnViaVariable_Pert_length,ReturnViaVariable_pos,ReturnViaVariable_Wpert_dist,ReturnViaVariable_pert_dist,ReturnViaVariable_org_tgt_tokenEdit,T5_defUseBreak_Org_EXM,LLaMaLoRa_defUseBreak_Org_EXM,Llama3.3_70B_defUseBreak_Org_EXM,gpt-3.5-turbo_defUseBreak_Org_EXM,DeepSeek-V3_defUseBreak_Org_EXM,defUseBreak_org_pert_tokenEdit,defUseBreak_pert_fix_tokenEdit,defUseBreak_Pert_length,defUseBreak_pos,defUseBreak_Wpert_dist,defUseBreak_pert_dist,defUseBreak_org_tgt_tokenEdit,T5_DataType_Org_EXM,LLaMaLoRa_DataType_Org_EXM,Llama3.3_70B_DataType_Org_EXM,gpt-3.5-turbo_DataType_Org_EXM,DeepSeek-V3_DataType_Org_EXM,DataType_org_pert_tokenEdit,DataType_pert_fix_tokenEdit,DataType_Pert_length,DataType_pos,DataType_Wpert_dist,DataType_pert_dist,DataType_org_tgt_tokenEdit,T5_RandomNames_Org_EXM,LLaMaLoRa_RandomNames_Org_EXM,Llama3.3_70B_RandomNames_Org_EXM,gpt-3.5-turbo_RandomNames_Org_EXM,DeepSeek-V3_RandomNames_Org_EXM,RandomNames_org_pert_tokenEdit,RandomNames_pert_fix_tokenEdit,RandomNames_Pert_length,RandomNames_pos,RandomNames_Wpert_dist,RandomNames_pert_dist,RandomNames_org_tgt_tokenEdit,T5_ShuffleNames_Org_EXM,LLaMaLoRa_ShuffleNames_Org_EXM,Llama3.3_70B_ShuffleNames_Org_EXM,gpt-3.5-turbo_ShuffleNames_Org_EXM,DeepSeek-V3_ShuffleNames_Org_EXM,ShuffleNames_org_pert_tokenEdit,ShuffleNames_pert_fix_tokenEdit,ShuffleNames_Pert_length,ShuffleNames_pos,ShuffleNames_Wpert_dist,ShuffleNames_pert_dist,ShuffleNames_org_tgt_tokenEdit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,True,12.0,2.0,148.0,Before,35.0,35.0,2.0,False,True,,,True,9.0,2.0,145.0,Before,35.0,35.0,2.0,False,False,,,True,6.0,2.0,142.0,Surrounding,81.67,63.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,True,7.0,2.0,142.0,Before,28.43,27.0,2.0,True,True,,,True,2.0,2.0,136.0,After,38.0,38.0,2.0,True,False,,,True,36.0,2.0,136.0,Overlap-Both,36.08,36.08,2.0,False,True,,,True,36.0,2.0,136.0,Overlap-Both,37.95,34.09,2.0
,,,,,,,,,,,,False,True,False,,,10.0,23.0,179.0,Before,29.0,29.0,23.0,False,True,False,,,32.0,23.0,201.0,Before,54.58,54.67,23.0,False,True,False,,,8.0,23.0,177.0,After,1.0,1.0,23.0,False,True,False,,,12.0,23.0,181.0,Before,143.0,143.0,23.0,False,True,False,,,9.0,23.0,178.0,Before,143.0,143.0,23.0,False,True,False,,,6.0,23.0,175.0,Surrounding,32.17,76.5,23.0,False,True,False,,,8.0,23.0,169.0,Before,138.0,138.0,23.0,,,,,,,,,,,,,False,True,False,,,6.0,23.0,174.0,Before,131.17,111.5,23.0,,,,,,,,,,,,,False,False,True,,,33.0,23.0,169.0,Overlap-Both,54.97,55.43,23.0,True,True,True,,,31.0,23.0,169.0,Overlap-Both,54.42,57.12,23.0
True,False,,True,True,2.0,16.0,80.0,Surrounding,2.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,True,12.0,14.0,90.0,Surrounding,30.0,11.67,14.0,True,False,,False,True,9.0,14.0,87.0,Surrounding,28.64,11.67,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,8.0,14.0,85.0,Overlap-Both,21.7,7.75,14.0,,,,,,,,,,,,,False,False,,False,True,19.0,14.0,78.0,Overlap-Both,9.14,10.44,14.0,False,False,,False,False,19.0,14.0,78.0,Overlap-Both,8.27,12.13,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,12.0,1.0,124.0,Before,93.0,93.0,1.0,False,,True,False,True,9.0,1.0,121.0,Before,93.0,93.0,1.0,False,,True,True,True,6.0,1.0,118.0,Surrounding,16.33,47.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,16.0,1.0,126.0,Before,77.94,34.33,1.0,True,,True,True,True,1.0,1.0,112.0,Before,57.0,57.0,1.0,True,,True,True,True,29.0,1.0,112.0,Overlap-Both,28.13,31.17,1.0,False,,False,False,False,28.0,1.0,112.0,Overlap-Both,29.22,31.25,1.0
True,,,,True,4.0,2.0,60.0,Before,17.25,17.25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,True,12.0,2.0,68.0,Before,47.0,47.0,2.0,False,,,,False,9.0,2.0,65.0,Before,47.0,47.0,2.0,False,,,,False,6.0,2.0,62.0,Surrounding,8.67,24.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,9.0,2.0,62.0,Overlap-Before,33.11,18.25,2.0,True,,,,True,1.0,2.0,56.0,Before,46.0,46.0,2.0,True,,,,True,11.0,2.0,56.0,Overlap-Before,22.45,23.2,2.0,True,,,,True,7.0,2.0,56.0,Before,25.0,25.17,2.0
False,,,,,2.0,2.0,110.0,Overlap-Both,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,2.0,120.0,Overlap-Both,0.0,0.0,2.0,False,,,,,9.0,2.0,117.0,Overlap-Both,0.0,0.0,2.0,False,,,,,6.0,2.0,114.0,Overlap-Both,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,25.0,2.0,108.0,Overlap-Both,0.0,0.0,2.0,False,,,,,13.0,2.0,108.0,Overlap-Both,0.0,0.0,2.0
False,False,,,,51.0,20.0,109.0,Overlap-Both,5.47,15.8,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,12.0,21.0,115.0,Before,75.0,75.0,21.0,True,False,,,,9.0,21.0,112.0,Before,75.0,75.0,21.0,True,False,,,,6.0,21.0,109.0,Surrounding,17.5,40.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,14.0,21.0,103.0,Overlap-Both,25.69,25.69,21.0,False,False,,,,0.0,21.0,103.0,Surrounding,0.0,0.0,21.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,2.0,86.0,Before,42.0,42.0,2.0,False,,,,,9.0,2.0,83.0,Before,42.0,42.0,2.0,False,,,,,6.0,2.0,80.0,Surrounding,26.17,32.5,2.0,False,,,,,8.0,2.0,74.0,Before,28.0,28.0,2.0,,,,,,,,,,,,,False,,,,,7.0,2.0,78.0,Surrounding,28.29,19.5,2.0,,,,,,,,,,,,,False,,,,,22.0,2.0,74.0,Overlap-Both,13.14,14.82,2.0,True,,,,,15.0,2.0,74.0,Overlap-Both,12.31,12.58,2.0
False,,,,,20.0,5.0,68.0,Overlap-Both,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,13.0,5.0,81.0,Surrounding,10.53,3.75,3.0,False,,,,,10.0,5.0,78.0,Surrounding,9.92,3.75,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,5.0,78.0,Surrounding,17.43,15.33,3.0,,,,,,,,,,,,,False,,,,,8.0,5.0,69.0,Surrounding,12.8,14.22,3.0,False,,,,,8.0,5.0,69.0,Surrounding,12.6,12.25,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,12.0,18.0,99.0,Before,76.0,76.0,18.0,False,False,,,,9.0,18.0,96.0,Before,76.0,76.0,18.0,False,True,,,,6.0,18.0,93.0,Surrounding,13.5,38.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,7.0,18.0,93.0,Before,68.43,54.5,18.0,,,,,,,,,,,,,False,True,,,,16.0,18.0,87.0,Overlap-Before,36.18,37.92,18.0,True,False,,,,11.0,18.0,87.0,Before,40.45,40.45,18.0
True,False,True,True,False,2.0,1.0,55.0,Surrounding,20.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,False,12.0,1.0,65.0,Before,33.0,33.0,1.0,False,False,True,True,False,9.0,1.0,62.0,Before,33.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,False,9.0,1.0,59.0,Overlap-Both,15.22,9.25,1.0,,,,,,,,,,,,,True,True,True,True,True,16.0,1.0,53.0,Overlap-Both,14.31,16.27,1.0,True,True,True,True,True,16.0,1.0,53.0,Overlap-Both,15.23,14.45,1.0
,,,,,,,,,,,,False,False,False,True,False,22.0,7.0,93.0,Surrounding,7.27,6.75,2.0,False,False,True,True,True,36.0,2.0,107.0,After,32.5,32.5,2.0,,,,,,,,,,,,,False,True,True,True,True,12.0,2.0,83.0,Before,29.0,29.0,2.0,False,True,True,True,True,9.0,2.0,80.0,Before,29.0,29.0,2.0,False,True,True,False,True,6.0,2.0,77.0,Surrounding,35.67,33.0,2.0,False,False,True,False,True,2.0,2.0,71.0,Before,23.5,23.5,2.0,,,,,,,,,,,,,False,True,True,True,True,5.0,2.0,75.0,Before,23.2,19.0,2.0,,,,,,,,,,,,,False,False,False,False,False,19.0,2.0,71.0,Overlap-Both,12.86,13.11,2.0,False,False,False,False,False,19.0,2.0,71.0,Overlap-Both,12.86,13.11,2.0
True,False,True,,True,9.0,2.0,79.0,Surrounding,20.0,15.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,True,12.0,2.0,90.0,Before,36.0,36.0,2.0,False,False,False,,True,9.0,2.0,87.0,Before,36.0,36.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,True,14.0,2.0,89.0,Surrounding,15.29,8.5,2.0,,,,,,,,,,,,,False,False,False,,True,17.0,2.0,78.0,Overlap-Both,12.26,13.56,2.0,False,False,True,,True,15.0,2.0,78.0,Overlap-Both,10.47,12.83,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,12.0,2.0,99.0,Surrounding,21.23,11.5,2.0,True,,True,True,True,9.0,2.0,96.0,Surrounding,20.7,11.5,2.0,True,,True,True,True,6.0,2.0,93.0,Surrounding,39.71,24.67,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,17.0,2.0,100.0,Overlap-Both,12.5,23.5,2.0,True,,True,True,True,2.0,2.0,87.0,Overlap-After,17.0,17.0,2.0,True,,True,True,True,24.0,2.0,87.0,Overlap-Both,25.36,24.58,2.0,True,,True,True,True,11.0,2.0,87.0,Surrounding,22.75,22.78,2.0
True,,True,,True,2.0,1.0,86.0,After,10.5,10.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,,True,36.0,1.0,120.0,Surrounding,42.33,42.33,1.0,False,,True,,True,27.0,1.0,111.0,Surrounding,41.33,41.33,1.0,False,,True,,True,6.0,1.0,90.0,Surrounding,51.33,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,,True,8.0,1.0,90.0,After,22.62,28.67,1.0,,,,,,,,,,,,,True,,True,,True,9.0,1.0,84.0,Overlap-Both,20.22,20.22,1.0,True,,True,,True,0.0,1.0,84.0,Overlap-Both,0.0,0.0,1.0
True,False,,,,2.0,16.0,81.0,After,7.0,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,24.0,26.0,103.0,Overlap-After,2.88,2.0,14.0,False,False,,,,18.0,23.0,97.0,Overlap-After,2.84,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,15.0,22.0,93.0,After,19.06,19.33,14.0,,,,,,,,,,,,,False,False,,,,20.0,14.0,79.0,Surrounding,25.24,23.78,14.0,False,False,,,,20.0,14.0,79.0,Surrounding,24.27,24.81,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,16.0,32.0,79.0,Surrounding,24.62,15.67,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,True,12.0,4.0,90.0,Before,1.0,1.0,4.0,False,,,False,True,9.0,4.0,87.0,Before,1.0,1.0,4.0,False,,,False,True,6.0,4.0,84.0,Surrounding,58.5,35.5,4.0,False,,,False,True,8.0,4.0,78.0,Before,1.0,1.0,4.0,,,,,,,,,,,,,False,,,False,False,4.0,15.0,82.0,Overlap-Before,0.8,0.5,4.0,,,,,,,,,,,,,True,,,False,True,9.0,4.0,78.0,Overlap-After,29.22,29.22,4.0,True,,,False,True,9.0,4.0,78.0,Overlap-After,29.22,29.22,4.0
False,,True,False,True,52.0,1.0,184.0,After,97.81,68.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,12.0,1.0,194.0,Before,32.0,32.0,1.0,False,,True,True,True,9.0,1.0,191.0,Before,32.0,32.0,1.0,False,,True,True,True,6.0,1.0,188.0,Surrounding,117.0,83.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,10.0,1.0,188.0,Surrounding,19.8,13.6,1.0,,,,,,,,,,,,,True,,True,False,True,21.0,1.0,182.0,Overlap-Both,43.14,41.17,1.0,True,,True,False,True,21.0,1.0,182.0,Overlap-Both,40.1,41.22,1.0
False,False,,,,4.0,8.0,118.0,After,29.2,29.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,12.0,8.0,126.0,Before,5.0,5.0,8.0,False,False,,,,9.0,8.0,123.0,Before,5.0,5.0,8.0,False,False,,,,6.0,8.0,120.0,Surrounding,78.33,49.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,11.0,8.0,122.0,Overlap-Both,4.42,13.25,8.0,True,False,,,,1.0,8.0,114.0,After,34.0,34.0,8.0,False,False,,,,40.0,8.0,114.0,Overlap-Both,44.46,40.81,8.0,True,False,,,,36.0,8.0,114.0,Overlap-Both,38.64,35.95,8.0
True,False,,True,,2.0,4.0,64.0,Surrounding,16.25,16.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,17.0,4.0,62.0,Overlap-Both,9.16,10.85,4.0,False,False,,False,,17.0,4.0,62.0,Overlap-Both,8.22,13.1,4.0
False,False,,,True,2.0,2.0,101.0,Surrounding,13.67,13.67,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,True,12.0,2.0,111.0,Before,55.0,55.0,2.0,False,True,,,True,9.0,2.0,108.0,Before,55.0,55.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,True,15.0,2.0,106.0,Surrounding,36.87,29.25,2.0,,,,,,,,,,,,,False,False,,,True,22.0,2.0,99.0,Surrounding,29.32,29.28,2.0,False,False,,,True,24.0,2.0,99.0,Surrounding,27.75,29.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,12.0,5.0,73.0,Before,22.0,22.0,5.0,False,,True,True,True,9.0,5.0,70.0,Before,22.0,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,6.0,5.0,66.0,Before,10.83,8.5,5.0,,,,,,,,,,,,,True,,True,True,True,14.0,5.0,61.0,Surrounding,12.79,13.42,5.0,True,,True,True,True,11.0,5.0,61.0,Surrounding,14.55,12.44,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,1.0,76.0,After,1.0,1.0,1.0,False,True,True,True,True,9.0,1.0,73.0,After,1.0,1.0,1.0,False,False,True,True,True,6.0,1.0,70.0,After,51.0,31.0,1.0,,,,,,,,,,,,,False,True,True,True,True,5.0,1.0,68.0,After,25.4,31.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,True,True,True,24.0,81.0,159.0,Overlap-Both,9.79,21.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,29.0,81.0,182.0,Overlap-Both,24.68,27.17,80.0,True,,True,True,True,23.0,81.0,176.0,Overlap-Both,23.64,26.67,80.0,True,,True,True,True,11.0,81.0,164.0,Overlap-Both,70.0,42.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,147.0,166.0,300.0,Overlap-Both,20.91,46.0,80.0,,,,,,,,,,,,,True,,True,True,True,11.0,81.0,158.0,Overlap-Both,26.0,26.0,80.0,True,,True,True,True,5.0,81.0,158.0,Overlap-After,28.75,28.75,80.0
False,,,,,8.0,68.0,169.0,Surrounding,32.6,32.6,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,14.0,66.0,175.0,Surrounding,33.0,35.2,65.0,False,,,,,11.0,66.0,172.0,Surrounding,33.23,35.2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,11.0,66.0,170.0,Surrounding,28.0,30.57,65.0,,,,,,,,,,,,,True,,,,,32.0,66.0,163.0,Overlap-Both,35.21,35.68,65.0,False,,,,,41.0,66.0,163.0,Overlap-Both,32.35,42.14,65.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True,36.0,1.0,108.0,Surrounding,7.0,7.0,1.0,False,False,True,False,True,27.0,1.0,99.0,Surrounding,6.0,6.0,1.0,False,True,True,True,True,6.0,1.0,78.0,After,39.33,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,9.0,1.0,79.0,After,13.67,25.0,1.0,True,False,True,True,True,3.0,1.0,72.0,Overlap-After,9.67,9.67,1.0,True,True,True,True,True,15.0,1.0,72.0,Overlap-Both,23.33,22.57,1.0,False,False,True,True,True,12.0,1.0,72.0,Overlap-Both,21.25,21.25,1.0
True,False,,,False,2.0,7.0,65.0,Inside,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,False,12.0,5.0,75.0,Before,1.0,1.0,5.0,False,False,,,True,9.0,5.0,72.0,Before,1.0,1.0,5.0,False,False,,,True,6.0,5.0,69.0,Surrounding,40.17,24.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,True,9.0,5.0,70.0,After,12.78,22.33,5.0,,,,,,,,,,,,,True,False,,,True,16.0,5.0,63.0,Overlap-Both,22.12,20.67,5.0,True,False,,,True,9.0,5.0,63.0,Overlap-Both,13.11,13.11,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,12.0,2.0,82.0,Before,1.0,1.0,2.0,False,False,True,True,False,9.0,2.0,79.0,Before,1.0,1.0,2.0,False,True,True,True,False,6.0,2.0,76.0,Surrounding,38.5,23.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True,8.0,1.0,77.0,Overlap-Both,1.22,1.67,2.0,,,,,,,,,,,,,True,False,True,True,True,18.0,2.0,70.0,Overlap-Both,18.5,16.1,2.0,False,False,False,False,True,17.0,2.0,70.0,Overlap-Both,12.23,18.5,2.0
True,False,,,,2.0,4.0,84.0,Surrounding,1.75,1.75,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,12.0,4.0,94.0,Before,66.0,66.0,4.0,False,True,,,,9.0,4.0,91.0,Before,66.0,66.0,4.0,False,True,,,,6.0,4.0,88.0,Surrounding,11.83,33.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,12.0,4.0,89.0,Before,49.33,37.2,4.0,,,,,,,,,,,,,False,False,,,,18.0,4.0,82.0,Overlap-Both,25.05,31.31,4.0,True,True,,,,12.0,4.0,82.0,Overlap-Both,25.38,27.5,4.0
True,False,True,True,True,2.0,15.0,94.0,Surrounding,12.75,12.75,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,15.0,104.0,Before,57.0,57.0,15.0,False,True,True,True,True,9.0,15.0,101.0,Before,57.0,57.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,13.0,15.0,103.0,Surrounding,44.69,20.33,15.0,,,,,,,,,,,,,True,True,True,False,True,25.0,15.0,92.0,Overlap-Both,10.81,11.39,15.0,True,True,True,True,True,20.0,15.0,92.0,Overlap-Both,11.0,10.58,15.0
False,,True,True,False,2.0,2.0,93.0,Before,43.5,43.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,False,24.0,2.0,115.0,Before,45.0,45.0,2.0,False,,True,True,True,18.0,2.0,109.0,Before,43.5,43.5,2.0,,,,,,,,,,,,,False,,True,True,False,4.0,2.0,91.0,Before,75.0,75.0,2.0,,,,,,,,,,,,,False,,True,True,False,10.0,2.0,95.0,Surrounding,48.0,37.29,2.0,,,,,,,,,,,,,False,,True,True,False,25.0,2.0,91.0,Surrounding,44.12,45.41,2.0,True,,True,True,False,17.0,2.0,91.0,Surrounding,45.06,45.06,2.0
,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,,6.0,5.0,105.0,After,61.0,59.0,5.0,,,,,,,,,,,,,False,,True,True,,13.0,5.0,112.0,Surrounding,29.23,41.5,5.0,False,,True,True,,10.0,5.0,109.0,Surrounding,29.9,41.5,5.0,False,,True,True,,7.0,5.0,106.0,Surrounding,58.29,49.33,5.0,False,,True,True,,13.0,5.0,100.0,Surrounding,15.71,32.5,5.0,,,,,,,,,,,,,False,,True,True,,8.0,5.0,105.0,Surrounding,28.88,33.75,5.0,,,,,,,,,,,,,True,,True,True,,17.0,5.0,100.0,Surrounding,26.21,24.06,5.0,True,,True,True,,16.0,5.0,100.0,Surrounding,22.06,22.82,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,3.0,1.0,70.0,Surrounding,11.67,11.67,1.0,,,,,,,,,,,,
